transmitter_id,date,total_detections,valid_hours,avg_detections_per_hour,current,wind,salinity,temperature,u,v,chlorophyll
A69-1601-32688,2012-04-26,731,24,30.45833333,0.3103568,7.2862906,35.262672,25.007818,0.0052059824,0.07898992,0.42400628
A69-1601-32688,2012-04-27,671,24,27.95833333,0.2756107,7.547218,35.26669,24.86059,-0.04767892,0.019985748,0.48319006
A69-1601-32688,2012-04-28,697,24,29.04166667,0.33304307,10.180761,35.223774,24.679811,-0.11954937,0.16432083,0.5620578
A69-1601-32688,2012-04-29,740,24,30.83333333,0.3014137,6.7669544,35.23027,24.612467,-0.09487044,0.11105119,0.59375155
A69-1601-32688,2012-04-30,753,24,31.375,0.37973392,10.536739,35.23251,24.586578,-0.2588185,0.13058987,0.61728
A69-1601-32688,2012-05-01,711,24,29.625,0.29561633,9.657741,35.23627,24.640142,-0.17839971,0.048290092,0.48927003
A69-1601-32688,2012-05-02,746,24,31.08333333,0.33983383,8.008487,35.23746,24.671816,-0.06393189,0.020415362,0.4369036
A69-1601-32688,2012-05-03,752,24,31.33333333,0.3942505,8.61043,35.23893,24.628885,-0.067799464,0.041235816,0.4440894
A69-1601-32688,2012-05-04,765,24,31.875,0.4332188,9.057782,35.237465,24.563416,-0.087313294,0.0794246,0.51661456
A69-1601-32688,2012-05-05,727,24,30.29166667,0.44847593,5.750417,35.23905,24.516857,-0.06616765,0.06383906,0.52128565
A69-1601-32688,2012-05-06,746,24,31.08333333,0.45451343,5.2987504,35.241894,24.493761,-0.10413796,0.049250357,0.58444196
A69-1601-32688,2012-05-07,752,24,31.33333333,0.45590046,3.794953,35.2465,24.475,-0.07135198,-0.008993411,0.65578854
A69-1601-32688,2012-05-08,750,24,31.25,0.43965277,2.9150124,35.252403,24.424318,-0.054230727,0.020457024,0.6803875
A69-1601-32688,2012-05-09,699,24,29.125,0.44888812,5.8352885,35.26154,24.372591,-0.12142603,0.05285581,0.6767454
A69-1601-32688,2012-05-10,690,24,28.75,0.4111533,6.9328403,35.274746,24.238983,-0.10434647,0.023752218,0.6928959
A69-1601-32688,2012-05-11,653,22,29.68181818,0.32873282,5.761285,35.28625,24.090776,-0.00041630203,0.021475244,0.655573
A69-1601-32688,2012-05-12,544,24,22.66666667,0.2949457,2.353067,35.289364,24.144161,0.07795448,0.03144628,0.48978353
A69-1601-32688,2012-05-13,610,24,25.41666667,0.27884948,2.5835295,35.29343,24.281546,0.09008986,0.02530819,0.3896574
A69-1601-32688,2012-05-14,694,24,28.91666667,0.3087078,8.991948,35.308285,24.206156,-0.0016508253,0.123630844,0.34704095
A69-1601-32688,2012-05-15,684,24,28.5,0.2945165,6.9237046,35.32147,24.100355,-0.07534419,0.09346062,0.37676907
A69-1601-32688,2012-05-16,729,24,30.375,0.33390412,9.037346,35.32994,23.936998,-0.16258462,0.1031741,0.51497495
A69-1601-32688,2012-05-17,714,24,29.75,0.3343973,7.308828,35.337826,23.688717,-0.1498041,0.069229856,0.6239857
A69-1601-32688,2012-05-18,675,24,28.125,0.37453666,7.362525,35.340443,23.555088,-0.1722717,0.08305023,0.64137995
A69-1601-32688,2012-05-19,637,24,26.54166667,0.4033045,8.319426,35.342403,23.530079,-0.19678132,0.085655585,0.6131091
A69-1601-32688,2012-05-20,615,24,25.625,0.4008353,7.5717072,35.349545,23.55074,-0.17178361,0.0394119,0.57114995
A69-1601-32688,2012-05-21,629,24,26.20833333,0.40117773,7.4539742,35.352875,23.561039,-0.13992517,0.012249966,0.5594629
A69-1601-32688,2012-05-22,676,24,28.16666667,0.3654781,7.520559,35.357655,23.53734,-0.11324397,-0.016793016,0.617704
A69-1601-32688,2012-05-23,673,24,28.04166667,0.41727674,8.453281,35.3646,23.514118,-0.18606308,0.014863251,0.619056
A69-1601-32688,2012-05-24,663,24,27.625,0.39361843,7.7749405,35.374363,23.51829,-0.16254991,-0.023123527,0.6290254
A69-1601-32688,2012-05-25,496,23,21.56521739,0.35452893,5.119898,35.374928,23.509304,-0.07946014,0.011825071,0.6984298
A69-1601-32688,2012-05-26,607,24,25.29166667,0.33109555,6.9930296,35.37914,23.415934,-0.008658755,0.042936582,0.740121
A69-1601-32688,2012-05-27,633,24,26.375,0.3347309,7.3610253,35.388893,23.317814,-0.020760108,0.06818759,0.7137383
A69-1601-32688,2012-05-28,605,24,25.20833333,0.41328597,10.615095,35.396748,23.245726,-0.1377408,0.1606936,0.74891007
A69-1601-32688,2012-05-29,746,24,31.08333333,0.42747495,11.109756,35.39862,23.18046,-0.2772498,0.1460314,0.83784413
A69-1601-32688,2012-05-30,803,24,33.45833333,0.4598085,12.8766,35.404217,23.248877,-0.38643825,0.10998882,0.8065728
A69-1601-32688,2012-05-31,808,24,33.66666667,0.3796723,11.535577,35.408356,23.367632,-0.25072703,0.0734852,0.7188014
A69-1601-32688,2012-06-01,736,24,30.66666667,0.4249773,9.93264,35.408314,23.451048,-0.19309697,6.8716705e-05,0.58777344
A69-1601-32688,2012-06-02,700,24,29.16666667,0.4241345,7.0077825,35.39133,23.45844,-0.08291694,-0.04394408,0.60445607
A69-1601-32688,2012-06-03,757,24,31.54166667,0.44167843,3.4106581,35.35366,23.403854,-0.009469492,-0.059672333,0.5909303
A69-1601-32688,2012-06-04,693,24,28.875,0.44547108,5.8052487,35.38051,23.3689,0.036486354,0.0070936163,0.6503211
A69-1601-32688,2012-06-05,635,24,26.45833333,0.4387154,7.3239183,35.386173,23.272835,0.009870141,0.027173623,0.6750772
A69-1601-32688,2012-06-06,673,24,28.04166667,0.44000512,8.2211685,35.393806,23.13638,-0.034434676,0.071638495,0.6608001
A69-1601-32688,2012-06-07,766,24,31.91666667,0.47506085,8.737005,35.399586,23.02759,-0.13438225,0.12387051,0.7219528
A69-1601-32688,2012-06-08,702,24,29.25,0.48671293,9.437989,35.402332,22.862574,-0.21858665,0.09265714,0.9321734
A69-1601-32688,2012-06-09,695,24,28.95833333,0.44516554,9.329371,35.387856,22.738522,-0.20378812,0.031416573,1.0137901
A69-1601-32688,2012-06-10,653,24,27.20833333,0.34592545,12.384782,35.36605,22.702686,-0.14575107,0.11819413,0.8847612
A69-1601-32688,2012-06-11,557,24,23.20833333,0.30368257,10.504378,35.37554,22.64932,-0.019874359,0.16531083,0.85167336
A69-1601-32688,2012-06-12,657,24,27.375,0.34016484,11.278757,35.38437,22.604122,-0.0689601,0.2212225,0.8355597
A69-1601-32688,2012-06-13,699,24,29.125,0.35656533,10.048166,35.388447,22.715223,-0.2282238,0.14955671,0.7686855
A69-1601-32688,2012-06-14,733,24,30.54166667,0.3086904,7.9920206,35.39152,22.74039,-0.092560105,0.087476715,0.7471297
A69-1601-32688,2012-06-15,745,24,31.04166667,0.3358095,4.880265,35.39209,22.741617,-0.024809748,0.0036483377,0.70639324
A69-1601-32688,2012-06-16,697,24,29.04166667,0.34137788,5.2444153,35.392887,22.730597,0.032333337,-0.048785493,0.65858716
A69-1601-32688,2012-06-17,713,24,29.70833333,0.35394618,5.1001477,35.394722,22.677153,0.07441584,0.014082711,0.5982976
A69-1601-32688,2012-06-18,766,24,31.91666667,0.3916012,7.788959,35.40302,22.544554,0.010861108,0.080490954,0.51474863
A69-1601-32688,2012-06-19,770,24,32.08333333,0.40777832,5.7653008,35.405273,22.478014,-0.0893863,0.039844815,0.5369307
A69-1601-32688,2012-06-20,742,24,30.91666667,0.4026994,4.5922375,35.40275,22.46519,-0.10808948,0.03837284,0.677511
A69-1601-32688,2012-06-21,731,24,30.45833333,0.4213012,4.8414865,35.399662,22.45203,-0.1334194,0.005797892,0.85127103
A69-1601-32688,2012-06-22,719,24,29.95833333,0.3597682,5.229309,35.399094,22.392206,-0.041296475,-0.029519815,0.97519463
A69-1601-32688,2012-06-23,548,24,22.83333333,0.40176493,7.9373345,35.399216,22.331192,-0.09240529,0.087038375,1.0455478
A69-1601-32688,2012-06-24,642,24,26.75,0.5370455,12.603658,35.39418,22.244976,-0.29377228,0.2097495,1.1310295
A69-1601-32688,2012-06-25,559,23,24.30434783,0.47011268,11.388492,35.38446,22.245684,-0.33778238,0.124180645,1.1184974
A69-1601-32688,2012-06-26,53,2,26.5,0.41897967,10.215448,35.348698,22.341154,-0.32448775,0.06090199,0.879989
A69-1601-32688,2012-06-27,599,24,24.95833333,0.37554106,11.824529,35.3502,22.506813,-0.2747264,0.13461123,0.7321105
A69-1601-32688,2012-06-28,665,24,27.70833333,0.3301568,10.252185,35.357655,22.523594,-0.026977807,0.16201353,0.72964764
A69-1601-32688,2012-06-29,646,24,26.91666667,0.3303579,7.188623,35.359554,22.488045,-0.031111214,0.09300625,0.73589563
A69-1601-32688,2012-06-30,633,24,26.375,0.35001138,3.5131507,35.36017,22.506195,-0.035708677,0.0061243987,0.7092091
A69-1601-32688,2012-07-01,655,24,27.29166667,0.38729823,1.7522079,35.361095,22.51127,0.032953277,-0.04439187,0.71057713
A69-1601-32688,2012-07-02,676,24,28.16666667,0.45801568,8.996703,35.36757,22.406775,-0.005848634,0.051308274,0.70082915
A69-1601-32688,2012-07-03,676,24,28.16666667,0.46955177,6.013248,35.37472,22.30696,-0.018179145,-0.02266338,0.73704815
A69-1601-32688,2012-07-04,670,24,27.91666667,0.4475672,6.4416957,35.37984,22.237972,-0.015453003,-0.00038558,0.8299273
A69-1601-32688,2012-07-05,616,24,25.66666667,0.46659818,9.414267,35.38526,22.147669,-0.14634958,0.09208373,0.8893324
A69-1601-32688,2012-07-06,697,24,29.04166667,0.60502946,12.060354,35.36346,22.283031,-0.35447645,0.11078162,0.9130324
A69-1601-32688,2012-07-07,750,24,31.25,0.436046,11.035645,35.330574,22.682398,-0.21346028,-0.02769205,0.7168783
A69-1601-32688,2012-07-08,745,24,31.04166667,0.34579706,9.757052,35.32495,22.834846,-0.07236461,-0.07764436,0.77465
A69-1601-32688,2012-07-09,745,24,31.04166667,0.29761598,9.833386,35.32395,22.816994,-0.021003114,-0.080485195,0.8539404
A69-1601-32688,2012-07-10,668,24,27.83333333,0.29578206,9.474,35.326008,22.784475,-0.060297728,-0.09279207,0.8621412
A69-1601-32688,2012-07-11,760,24,31.66666667,0.24834296,6.274727,35.324905,22.8059,0.041949432,-0.11161758,0.80930734
A69-1601-32688,2012-07-12,788,24,32.83333333,0.2522363,7.4303293,35.324085,22.814415,0.03609107,-0.12712291,0.7909527
A69-1601-32688,2012-07-13,735,24,30.625,0.2993403,6.9070954,35.322163,22.816696,0.13423698,-0.14802301,0.69603086
A69-1601-32688,2012-07-14,690,24,28.75,0.29331234,5.4186096,35.309967,22.732594,0.14635321,-0.10213983,0.65739644
A69-1601-32688,2012-07-15,738,24,30.75,0.31260455,7.659657,35.287415,22.622654,-0.043992497,0.102887906,0.62142926
A69-1601-32688,2012-07-16,753,24,31.375,0.37783125,9.49699,35.325542,22.478952,-0.16732572,0.056797527,0.662426
A69-1601-32688,2012-07-17,693,24,28.875,0.38457176,8.402112,35.33959,22.308842,-0.1444369,0.014739678,0.80563664
A69-1601-32688,2012-07-18,691,24,28.79166667,0.379772,3.9896588,35.340717,22.25541,-0.09568901,0.02909312,0.9382873
A69-1601-32688,2012-07-19,618,24,25.75,0.38904577,7.914273,35.34279,22.227608,-0.056365736,0.09722985,0.93992734
A69-1601-32688,2012-07-20,705,24,29.375,0.43220353,8.922839,35.350376,22.156029,-0.1292414,0.12202987,0.95611835
A69-1601-32688,2012-07-21,620,24,25.83333333,0.40586308,10.471916,35.355507,22.099028,-0.16035004,0.1424592,1.0075328
A69-1601-32688,2012-07-22,695,24,28.95833333,0.54284525,11.566452,35.358463,22.07086,-0.3122639,0.2286435,1.2140808
A69-1601-32688,2012-07-23,684,24,28.5,0.42442858,10.197121,35.351513,22.052763,-0.24306108,0.1278953,1.2812114
A69-1601-32688,2012-07-24,706,24,29.41666667,0.31480458,9.705734,35.35347,22.056713,-0.09877612,0.080672905,1.307257
A69-1601-32688,2012-07-25,675,24,28.125,0.27106777,6.917493,35.360344,22.031223,0.03505365,0.024661595,1.3279939
A69-1601-32688,2012-07-26,696,24,29.0,0.25872606,3.5092494,35.365376,22.006624,0.06936947,0.018143645,1.136169
A69-1601-32688,2012-07-27,665,24,27.70833333,0.27863637,5.085659,35.369843,21.979641,0.025096105,0.018218568,0.8468888
A69-1601-32688,2012-07-28,757,24,31.54166667,0.34235287,9.826333,35.378807,21.875395,-0.006615406,0.103467055,0.79427856
A69-1601-32688,2012-07-29,753,24,31.375,0.34969676,6.1036396,35.38338,21.83527,0.03149819,-0.0014367136,0.80357254
A69-1601-32688,2012-07-30,722,24,30.08333333,0.39499596,4.0233464,35.387833,21.810719,-0.020471036,0.032454085,0.64484715
A69-1601-32688,2012-07-31,744,24,31.0,0.47325486,6.621749,35.38871,21.78145,-0.18466498,0.058227185,0.82350177
A69-1601-32688,2012-08-01,727,24,30.29166667,0.4715895,4.581082,35.3794,21.80386,-0.14538176,-0.0037292093,1.117357
A69-1601-32688,2012-08-02,751,24,31.29166667,0.4400918,6.1045256,35.377693,21.770857,-0.027530467,0.012754418,1.1001475
A69-1601-32688,2012-08-03,714,24,29.75,0.44731206,2.1241999,35.378883,21.775167,-0.0848278,0.011568825,1.0453017
A69-1601-32688,2012-08-04,761,24,31.70833333,0.40761295,3.8533027,35.37781,21.779692,-0.04300162,-0.0035283843,1.1440573
A69-1601-32688,2012-08-05,776,24,32.33333333,0.3701652,1.7793647,35.37574,21.788363,0.02342524,-0.030021343,1.1889979
A69-1601-32688,2012-08-06,771,24,32.125,0.33287373,4.542298,35.374264,21.746075,0.1526281,-0.057349615,1.2568321
A69-1601-32688,2012-08-07,770,24,32.08333333,0.28050342,3.5067723,35.37858,21.742832,0.1358744,-0.02038824,1.1830304
A69-1601-32688,2012-08-08,767,24,31.95833333,0.25507578,1.9403834,35.384552,21.773405,0.09835377,-0.010291657,0.9638022
A69-1601-32688,2012-08-09,691,24,28.79166667,0.29610077,6.3208528,35.39159,21.7672,0.15897173,-0.060656283,0.75933146
A69-1601-32688,2012-08-10,719,24,29.95833333,0.33402434,12.226656,35.410355,21.618076,0.1519167,0.20210196,0.62025726
A69-1601-32688,2012-08-11,766,24,31.91666667,0.34548393,7.5920277,35.416832,21.496122,-0.1724426,0.13471477,0.64687514
A69-1601-32688,2012-08-12,778,24,32.41666667,0.28176054,6.287313,35.39078,21.479902,-0.11396999,0.03748525,0.941592
A69-1601-32688,2012-08-13,756,24,31.5,0.36163303,9.750764,35.379955,21.454163,-0.18112446,0.14388807,1.0086378
A69-1601-32688,2012-08-14,748,24,31.16666667,0.35106152,5.622491,35.3698,21.500225,-0.08663136,-0.0060203904,0.9752099
A69-1601-32688,2012-08-15,756,24,31.5,0.3525511,2.1703947,35.36632,21.580069,0.043127462,-0.053700235,0.8653172
A69-1601-32688,2012-08-16,774,24,32.25,0.3832877,4.0630994,35.36692,21.598068,0.06242462,-0.07249119,0.8499572
A69-1601-32688,2012-08-17,717,24,29.875,0.40874007,6.826882,35.367935,21.576517,0.06988322,-0.097472005,0.8857653
A69-1601-32688,2012-08-18,775,24,32.29166667,0.415384,5.012592,35.36849,21.535746,0.065769605,-0.05871167,0.91395843
A69-1601-32688,2012-08-19,772,24,32.16666667,0.42912227,5.4574475,35.371174,21.461412,-0.017303012,0.021372618,1.056524
A69-1601-32688,2012-08-20,794,24,33.08333333,0.4041228,3.4971774,35.373547,21.421183,0.0035965503,-0.0047771432,1.0959046
A69-1601-32688,2012-08-21,797,24,33.20833333,0.37769148,4.385731,35.379066,21.416878,0.00073087064,0.01939085,0.9888661
A69-1601-32688,2012-08-22,772,24,32.16666667,0.33200508,2.9247568,35.384323,21.445051,0.066173136,-0.01649923,1.0057266
A69-1601-32688,2012-08-23,758,24,31.58333333,0.30253425,3.1843903,35.395008,21.484283,0.10715798,-0.032078806,0.85200554
A69-1601-32688,2012-08-24,763,24,31.79166667,0.28974313,4.7190638,35.405834,21.499851,0.14197803,-0.090405636,0.8138586
A69-1601-32688,2012-08-25,753,24,31.375,0.28342932,3.7963142,35.417187,21.496119,0.1643644,-0.058127593,0.684632
A69-1601-32688,2012-08-26,766,24,31.91666667,0.3104516,2.8138556,35.429947,21.475805,0.09339665,-0.020943932,0.6052831
A69-1601-32688,2012-08-27,785,24,32.70833333,0.33903763,6.207329,35.441544,21.466442,0.0031918332,0.041666202,0.55890536
A69-1601-32688,2012-08-28,786,24,32.75,0.41594484,5.8956146,35.428097,21.475948,-0.1130698,0.03874162,0.63572156
A69-1601-32688,2012-08-29,763,24,31.79166667,0.4111304,2.9615102,35.41023,21.483109,-0.057238195,0.0059064375,0.80607015
A69-1601-32688,2012-08-30,768,24,32.0,0.40763447,4.1595516,35.408318,21.487764,-0.008367551,-0.0060661915,0.8821814
A69-1601-32688,2012-08-31,680,24,28.33333333,0.422818,4.8077602,35.423805,21.511543,0.06073839,-0.019700544,0.8518598
A69-1601-32688,2012-09-01,769,24,32.04166667,0.42301372,7.2485285,35.442722,21.488174,0.023555135,0.06715738,0.73954785
A69-1601-32688,2012-09-02,769,24,32.04166667,0.39597777,5.7376037,35.441147,21.487452,-0.029083475,0.030981608,0.76233876
A69-1601-32688,2012-09-03,729,24,30.375,0.3660487,5.292981,35.439907,21.487383,-0.021712825,0.037522152,0.8428657
A69-1601-32688,2012-09-04,744,24,31.0,0.33127627,5.6076317,35.43054,21.46809,-0.06494714,0.024943797,1.021965
A69-1601-32688,2012-09-05,739,24,30.79166667,0.2798218,6.042919,35.424187,21.442894,-0.0040498083,-0.03252575,1.1325684
A69-1601-32688,2012-09-06,747,24,31.125,0.26783732,5.6022835,35.441265,21.530128,0.12469347,-0.048020266,1.0016127
A69-1601-32688,2012-09-07,749,24,31.20833333,0.27217543,6.154544,35.464977,21.600712,0.14802597,-0.051066834,0.66785204
A69-1601-32688,2012-09-08,742,24,30.91666667,0.21253692,6.2555866,35.472855,21.611048,0.14302464,-0.00515116,0.57519287
A69-1601-32688,2012-09-09,772,24,32.16666667,0.22457772,6.1041274,35.47395,21.617653,0.03890439,-0.003329121,0.5173934
A69-1601-32688,2012-09-10,723,24,30.125,0.21903872,7.432243,35.44733,21.607882,0.027944284,-0.06890062,0.619275
A69-1601-32688,2012-09-11,686,24,28.58333333,0.22695002,6.2208548,35.44557,21.627188,-0.050164856,0.006383869,0.58673626
A69-1601-32688,2012-09-12,398,14,28.42857143,0.30274212,6.26129,35.43036,21.688986,-0.1093481,-0.022948679,0.7337108
A69-1601-32688,2012-09-14,45,2,22.5,0.36319053,7.5129724,35.420216,21.765182,0.05899819,-0.027348906,0.826923
A69-1601-32688,2012-09-15,712,24,29.66666667,0.41743553,7.7256927,35.428802,21.752445,-0.08367593,0.008313799,0.84427905
A69-1601-32688,2012-09-16,682,24,28.41666667,0.45361805,6.919156,35.431572,21.741241,-0.10735197,-0.00963013,0.9878237
A69-1601-32688,2012-09-17,633,24,26.375,0.4476751,5.032367,35.431133,21.752323,-0.019535009,-0.016288513,1.0643396
A69-1601-32688,2012-09-18,617,24,25.70833333,0.43921983,4.2630095,35.431355,21.771318,-0.0052959346,0.015339358,1.1774248
A69-1601-32688,2012-09-19,690,24,28.75,0.4129472,2.7625349,35.437355,21.834042,0.030826997,0.0048812614,1.1579411
A69-1601-32688,2012-09-20,730,24,30.41666667,0.37637013,3.8116283,35.443966,21.903467,0.05537473,-0.04101115,1.0354434
A69-1601-32688,2012-09-21,718,24,29.91666667,0.34318843,4.9588203,35.45189,21.958292,0.13534433,-0.07932669,0.9116564
A69-1601-32688,2012-09-22,700,24,29.16666667,0.31402677,6.1606874,35.460163,21.993402,0.1737827,-0.092916906,0.7757027
A69-1601-32688,2012-09-23,626,24,26.08333333,0.30414513,7.236117,35.463486,22.025103,0.19207038,-0.092597015,0.6856371
A69-1601-32688,2012-09-24,682,23,29.65217391,0.27547997,6.7192645,35.467175,22.087282,0.08861515,-0.064748876,0.5551821
A69-1601-32688,2012-09-25,741,24,30.875,0.30670136,5.4104733,35.465454,22.096481,0.027274076,-0.015104805,0.64126945
A69-1601-32688,2012-09-26,722,24,30.08333333,0.37350163,9.147148,35.461422,22.03438,-0.08815732,0.019140579,0.777771
A69-1601-32688,2012-09-27,744,24,31.0,0.39417356,6.7310414,35.464424,21.939749,-0.043273807,-0.0077200294,0.9127881
A69-1601-32688,2012-09-28,662,24,27.58333333,0.39724985,4.869306,35.468353,21.93425,-0.009628308,-0.012955167,0.8902375
A69-1601-32688,2012-09-29,600,22,27.27272727,0.4026747,5.998687,35.47153,21.949999,0.08183066,-0.04954122,0.9750564
A69-1601-32688,2012-09-30,674,24,28.08333333,0.40110818,5.5305963,35.474686,22.012146,0.088010505,-0.00028253347,1.0257856
A69-1601-32688,2012-10-01,575,24,23.95833333,0.41137987,9.432638,35.472275,22.005272,-0.07554614,0.07122254,1.162602
A69-1601-32688,2012-10-02,764,24,31.83333333,0.4053663,11.672724,35.464096,21.952497,-0.11020895,-0.0024944749,1.2528653
A69-1601-32688,2012-10-03,753,24,31.375,0.39599612,10.418542,35.4247,22.447517,-0.077299245,-0.082507834,0.6332909
A69-1601-32688,2012-10-04,734,24,30.58333333,0.37734354,6.374161,35.39557,22.889051,0.10057669,-0.21264191,0.30469257
A69-1601-32688,2012-10-05,679,24,28.29166667,0.3675601,4.257173,35.409523,22.814545,0.17024232,-0.20005657,0.32983366
A69-1601-32688,2012-10-06,691,24,28.79166667,0.3082054,4.0640817,35.440113,22.628977,0.18595108,-0.13982853,0.5433377
A69-1601-32688,2012-10-07,616,24,25.66666667,0.3138663,7.0309863,35.45857,22.581205,0.23377824,-0.13910611,0.7614508
A69-1601-32688,2012-10-08,414,23,18.0,0.29199874,5.7262135,35.469288,22.631554,0.2200003,-0.115385555,0.74307704
A69-1601-32688,2012-10-09,476,23,20.69565217,0.2680332,5.212444,35.472374,22.718937,0.1044086,-0.12554543,0.66277367
A69-1601-32688,2012-10-10,446,22,20.27272727,0.31916073,6.4036,35.477406,22.790096,0.2119534,-0.12698309,0.69626033
A69-1601-32688,2012-10-11,482,22,21.90909091,0.3717533,9.407522,35.495464,22.752981,0.1939959,-0.16560106,0.6740252
A69-1601-32688,2012-10-12,510,23,22.17391304,0.38221532,9.671911,35.5088,22.659756,0.24729504,-0.006750518,0.6588559
A69-1601-32688,2012-10-13,394,22,17.90909091,0.38858193,5.3877835,35.522697,22.567738,0.04452199,0.0005611428,0.59469914
A69-1601-32688,2012-10-14,350,23,15.2173913,0.4265445,3.9697027,35.521072,22.536283,0.067417674,-0.04982822,0.7560514
A69-1601-32688,2012-10-15,424,23,18.43478261,0.45702404,5.286088,35.516823,22.513058,0.050738648,-0.06603006,0.975443
A69-1601-32688,2012-10-16,480,24,20.0,0.49470145,6.0982766,35.492027,22.589506,0.065792166,-0.14632836,0.98406434
A69-1601-32688,2012-10-17,518,24,21.58333333,0.52613753,3.4873688,35.4566,22.794605,0.19176602,-0.19708942,0.5876332
A69-1601-32688,2012-10-18,597,24,24.875,0.4472964,2.9837291,35.478283,22.754858,0.10515108,-0.09159327,0.809073
A69-1601-32688,2012-10-19,642,24,26.75,0.38574785,4.5826015,35.478718,22.785248,0.017423712,-0.06586584,0.9735556
A69-1601-32688,2012-10-20,661,24,27.54166667,0.3518895,4.5948267,35.477108,22.858948,-0.0076873717,-0.0294253,1.0070956
A69-1601-32688,2012-10-21,560,23,24.34782609,0.3281787,5.652788,35.477398,22.917465,0.07391567,-0.08464594,1.1212922
A69-1601-32688,2012-10-22,469,23,20.39130435,0.3019247,5.066306,35.482952,22.978283,0.08252473,-0.07124031,1.0928987
A69-1601-32688,2012-10-23,411,24,17.125,0.33612478,12.545952,35.49946,22.916609,-0.035570666,0.18699682,0.8029796
A69-1601-32688,2012-10-24,461,23,20.04347826,0.42630672,11.722261,35.503914,22.794376,-0.2945058,0.17752956,1.0509052
A69-1601-32688,2012-10-25,279,23,12.13043478,0.37851712,5.289836,35.4618,22.8652,-0.13533466,-0.044199917,0.96184754
A69-1601-32688,2012-10-26,471,21,22.42857143,0.35923675,3.3535588,35.458054,22.914879,0.06489445,-0.09661588,0.89136493
A69-1601-32688,2012-10-27,500,24,20.83333333,0.36437768,5.376844,35.483074,22.907782,0.16416013,-0.06698265,0.86224616
A69-1601-32688,2012-10-28,705,24,29.375,0.3913851,12.399728,35.47792,22.906218,-0.14217119,0.10829013,0.77797663
A69-1601-32688,2012-10-29,670,24,27.91666667,0.4098642,9.883978,35.468338,22.882057,-0.097612746,0.05086081,0.81309426
A69-1601-32688,2012-10-30,600,24,25.0,0.38773862,5.7609224,35.462635,22.921394,-0.116004705,0.034914304,0.8740574
A69-1601-32688,2012-10-31,489,24,20.375,0.36619213,3.3436067,35.447147,22.953012,-0.060456347,0.0009839671,0.8866002
A69-1601-32688,2012-11-01,485,24,20.20833333,0.348415,4.170067,35.447983,23.040302,0.03585969,-0.034336086,0.93583953
A69-1601-32688,2012-11-02,737,24,30.70833333,0.33592838,9.167445,35.45792,23.14108,0.15188146,-0.071310945,0.9412739
A69-1601-32688,2012-11-03,798,24,33.25,0.34729838,9.689941,35.46868,23.211416,-0.09374389,0.06379198,0.898425
A69-1601-32688,2012-11-04,782,24,32.58333333,0.34514734,7.75553,35.465614,23.184828,-0.16221023,0.056167386,0.9497335
A69-1601-32688,2012-11-05,782,24,32.58333333,0.35794085,7.208763,35.462013,23.0277,-0.22620307,0.098627985,0.9258805
A69-1601-32688,2012-11-06,780,24,32.5,0.34330505,7.3599,35.464424,22.983728,-0.19334303,0.06479822,0.86464393
A69-1601-32688,2012-11-07,786,24,32.75,0.29926577,5.895649,35.463425,23.00733,-0.1551684,-0.008644259,0.84178185
A69-1601-32688,2012-11-08,767,24,31.95833333,0.32708097,6.077153,35.458866,23.026102,0.03750895,-0.0975113,0.6991217
A69-1601-32688,2012-11-09,767,24,31.95833333,0.27322328,5.3762536,35.463364,23.102795,0.052427378,-0.029811423,0.66390073
A69-1601-32688,2012-11-10,710,24,29.58333333,0.34033984,4.311987,35.465645,23.183311,0.09327146,-0.02161309,0.6275779
A69-1601-32688,2012-11-11,770,24,32.08333333,0.46796647,12.658164,35.465096,23.227158,-0.1872884,0.2215815,0.61581564
A69-1601-32688,2012-11-12,799,24,33.29166667,0.57232773,11.803392,35.464836,23.155083,-0.40485257,0.187132,0.77044237
A69-1601-32688,2012-11-13,765,24,31.875,0.47316438,6.4579334,35.445873,23.24013,-0.17394994,0.019860022,0.6876521
A69-1601-32688,2012-11-14,768,24,32.0,0.4579893,4.2671065,35.446587,23.177795,-0.0021097849,-0.021104278,1.0889971
A69-1601-32688,2012-11-15,775,24,32.29166667,0.43902218,4.212573,35.45087,23.23889,0.03788864,-0.0049485993,1.064712
A69-1601-32688,2012-11-16,675,24,28.125,0.4298577,6.1848764,35.458805,23.328167,-0.001614569,-0.0065233987,1.1320691
A69-1601-32688,2012-11-17,702,23,30.52173913,0.39429355,6.8578243,35.463768,23.361502,0.012186306,-0.03488038,1.1878437
A69-1601-32688,2012-11-18,701,23,30.47826087,0.36964625,7.0016613,35.467014,23.436914,0.005281485,-0.04675234,1.1742425
A69-1601-32688,2012-11-19,752,24,31.33333333,0.34350386,5.435399,35.46983,23.571705,0.10640716,-0.0256906,0.904727
A69-1601-32688,2012-11-20,807,24,33.625,0.30305186,8.404336,35.476963,23.74015,-0.108799696,0.10149214,0.55638975
A69-1601-32688,2012-11-21,740,24,30.83333333,0.30181447,7.6340866,35.505623,23.819715,-0.18730497,0.11403558,0.6738678
A69-1601-32688,2012-11-22,510,24,21.25,0.24753085,3.537117,35.52301,23.90674,-0.06316207,0.054164007,0.6451864
A69-1601-32688,2012-11-23,369,24,15.375,0.26741987,5.353149,35.531956,23.98025,-0.034973428,0.033239886,0.64639175
